ID,city,county_name,state_id
1840073918,Fallon Station,Churchill,NV
1840041548,South La Paloma,Jim Wells,TX
1840013539,Cammack Village,Pulaski,AR
1840004625,Copake Lake,Columbia,NY
1840010449,Sharpsville,Tipton,IN
1840013137,Pellston,Emmet,MI
1840008063,Gilbertville,Black Hawk,IA
1840010673,Addyston,Hamilton,OH
1840147314,Bigelow Corners,Fairfield,CT
1840005373,Pickensville,Pickens,AL
1840012578,Ashmore,Coles,IL
1840006208,Memphis,Clark,IN
1840018429,Ulm,Cascade,MT
1840014387,La Center,Ballard,KY
1840001112,Chatom,Washington,AL
1840022115,Blooming Grove,Navarro,TX
1840016533,North Topsail Beach,Onslow,NC
1840021617,Quapaw,Ottawa,OK
1840014706,Northwest,Brunswick,NC
1840002883,Wauzeka,Crawford,WI
1840020097,Franklin,Franklin,ID
1840068962,West Warren,Worcester,MA
1840010460,Gaston,Delaware,IN
1840006513,Sugar Grove,Smyth,VA
1840024779,Minkler,Fresno,CA
1840026697,Skyland Estates,Warren,VA
1840034068,Taconic Shores,Columbia,NY
1840002378,Fountain City,Buffalo,WI
1840005638,Chesapeake City,Cecil,MD
1840016630,Courtland,Panola,MS
1840009934,Seligman,Barry,MO
1840014542,Quitman,Cleburne,AR
1840025148,Wiscon,Hernando,FL
1840008113,Melbourne,Marshall,IA
1840033013,Prospect,Robeson,NC
1840009780,Scranton,Osage,KS
1840021986,Duncan,Greenlee,AZ
1840107538,Dale,Beaufort,SC
1840029571,Fern Forest,Hawaii,HI
1840037011,Ingleside on the Bay,San Patricio,TX
1840011985,Green Valley,Tazewell,IL
1840034036,Hillside,Ulster,NY
1840016993,Utica,Hinds,MS
1840021163,Vader,Lewis,WA
1840025695,Doe Run,St. Francois,MO
1840005929,Elizabeth,Wirt,WV
1840009351,Oneida,Knox,IL
1840038833,Upper Bear Creek,Clear Creek,CO
1840009196,Oshkosh,Garden,NE
1840002352,Pepin,Pepin,WI
1840018529,Bingen,Klickitat,WA
1840022734,Valley Brook,Oklahoma,OK
1840011241,Shannon,Carroll,IL
1840017100,Cheneyville,Rapides,LA
1840037554,Grapeview,Mason,WA
1840017112,Lenox,Cook,GA
1840101841,Woolrich,Clinton,PA
1840022822,Sterling,Comanche,OK
1840002745,Reeseville,Dodge,WI
1840024343,Refton,Lancaster,PA
1840035415,Spring Ridge,Berks,PA
1840027881,Whitecone,Navajo,AZ
1840008115,Le Grand,Marshall,IA
1840000396,Sioux Rapids,Buena Vista,IA
1840022124,Walnut Springs,Bosque,TX
1840008268,Eldon,Wapello,IA
1840003909,Solon Springs,Douglas,WI
1840014918,Plains,Sumter,GA
1840017644,Independence,Inyo,CA
1840014334,New Haven,Nelson,KY
1840022421,Winter Park,Grand,CO
1840138591,San Jose,Rio Arriba,NM
1840008736,Golconda,Pope,IL
1840001718,Weir,Cherokee,KS
1840023984,Pamelia Center,Jefferson,NY
1840000278,Grove City,Meeker,MN
1840006056,Remington,Fauquier,VA
1840004786,Livingston Manor,Sullivan,NY
1840021796,Rock Island,Le Flore,OK
1840048121,Waynesville,Brantley,GA
1840035037,Kapp Heights,Northumberland,PA
1840025154,Bradley Junction,Polk,FL
1840012933,Coulterville,Randolph,IL
1840012852,Bartelso,Clinton,IL
1840011104,Hanover,Jo Daviess,IL
1840019171,Paguate,Cibola,NM
1840013130,Duck Key,Monroe,FL
1840022543,Catheys Valley,Mariposa,CA
1840015286,Avoca,Benton,AR
1840025598,Idamay,Marion,WV
1840017360,Grayland,Grays Harbor,WA
1840001499,Belle Vernon,Fayette,PA
1840025111,Chumuckla,Santa Rosa,FL
1840011588,Woodhull,Henry,IL
1840012405,Marble Cliff,Franklin,OH
1630023552,Quebrada,Camuy,PR
1840021477,Elsinore,Sevier,UT
1840013508,Inman Mills,Spartanburg,SC
1840021595,Waynoka,Woods,OK
1840020391,Geary,Canadian,OK
1840012278,Oxford,Furnas,NE
1840008384,La Belle,Lewis,MO
1840026635,Little Hocking,Washington,OH
1840006306,Danville,Boone,WV
1840098166,Falcon Heights,Klamath,OR
1840012716,Hamersville,Brown,OH
1840004730,Zena,Ulster,NY
1840017822,Kernville,Kern,CA
1840049707,Wildwood,Dade,GA
1840020968,Sabinal,Uvalde,TX
1840000475,Cranesville,Erie,PA
1840018969,Munds Park,Coconino,AZ
1840009057,Ruthven,Palo Alto,IA
1840017183,Greensboro,Gadsden,FL
1840003336,Tidioute,Warren,PA
1840008005,Elgin,Fayette,IA
1840012091,Midvale,Tuscarawas,OH
1840002278,Highmore,Hyde,SD
1840025519,Fieldbrook,Humboldt,CA
1840014702,Kingston,Bartow,GA
1840017718,Kettleman City,Kings,CA
1840025795,Chesterfield,Henderson,TN
1840014698,Rockport,Hot Spring,AR
1840141891,Valle Vista,Santa Fe,NM
1840011986,Hopedale,Tazewell,IL
1840025871,Sherwood Shores,Grayson,TX
1840018364,Dover,Bonner,ID
1840014108,Masaryktown,Hernando,FL
1840022304,South Cle Elum,Kittitas,WA
1840009240,Millersburg,Elkhart,IN
1840003016,Chenequa,Waukesha,WI
1840016729,Swansea,Lexington,SC
1840008556,Enterprise,Dickinson,KS
1840010124,Van Horne,Benton,IA
1840019541,Jewett,Leon,TX
1840016561,Clarkton,Bladen,NC
1840023322,Chevak,Kusilvak,AK
1840005902,Queenstown,Queen Anne's,MD
1840015233,Wheelwright,Floyd,KY
1840014338,Inez,Martin,KY
1840009630,Dugger,Sullivan,IN
1840015785,Stillmore,Emanuel,GA
1840006654,Henning,Otter Tail,MN
1840015857,Screven,Wayne,GA
1840017164,Ponce de Leon,Holmes,FL
1840009598,Oldenburg,Franklin,IN
1840010713,Truesdale,Warren,MO
1840011888,Nevada,Wyandot,OH
1840002605,Eden,Fond du Lac,WI
1840007624,Coldwater,Comanche,KS
1840024396,Downsville,Washington,MD
1840013796,Sunset Village,Upson,GA
1840010623,Harmony,Clay,IN
1840011889,Sycamore,Wyandot,OH
1840034951,Englewood,Schuylkill,PA
1840026380,West Pittsburg,Lawrence,PA
1840034437,Cumberland,Marshall,OK
1840004263,Lyndonville,Orleans,NY
1840016043,Gaston,Northampton,NC
1840003617,Clay Center,Clay,NE
1840014475,Oxford,Izard,AR
1840005377,Tipton,Blair,PA
1840009945,Rockaway Beach,Taney,MO
1840006816,Wanblee,Jackson,SD
1840013752,Fouke,Miller,AR
1840011896,Marshallville,Wayne,OH
1840024076,Lakeville,Livingston,NY
1840010955,Sanford,Midland,MI
1840018484,Victor,Ravalli,MT
1840021714,Dewar,Okmulgee,OK
1840015573,Waleska,Cherokee,GA
1840021578,La Jara,Conejos,CO
1840023954,Chain O' Lakes,Waupaca,WI
1840006193,Glasgow,Kanawha,WV
1840026956,Clifton,Spartanburg,SC
1840020042,Notus,Canyon,ID
1840073800,Windfall City,Tipton,IN
1840011675,Mantua,Portage,OH
1840007102,Ainsworth,Washington,IA
1840022966,Sterrett,Shelby,AL
1840038428,Clearview Acres,Sweetwater,WY
1840013506,Silver City,Hoke,NC
1840006062,Ellendale,Sussex,DE
1840010175,Albany,Whiteside,IL
1840070839,Hartland,Livingston,MI
1840012181,Potomac,Vermilion,IL
1840019466,Briaroaks,Johnson,TX
1840018861,Salt Creek,Pueblo,CO
1840024433,Potomac Park,Allegany,MD
1840004363,Earlville,Chenango,NY
1840018060,Sarepta,Webster,LA
1840005496,Rouzerville,Franklin,PA
1840017534,Laytonville,Mendocino,CA
1840022845,Springer,Carter,OK
1840026641,Virginia City,Storey,NV
1840010126,Walker,Linn,IA
1840001691,Haviland,Kiowa,KS
1840004261,Antelope,Todd,SD
1840011957,Dunkirk,Hardin,OH
1840023928,Brasher Falls,St. Lawrence,NY
1840002819,Lone Rock,Richland,WI
1840018872,West Point,Calaveras,CA
1840024031,Allenton,Washington,WI
1840018871,Wallace,Calaveras,CA
1840010907,Calumet,Houghton,MI
1840003427,Pleasantville,Venango,PA
1840011942,Congerville,Woodford,IL
1840009599,Orrick,Ray,MO
1840037378,Fort Chiswell,Wythe,VA
1840004553,Savona,Steuben,NY
1840016689,Ocean Isle Beach,Brunswick,NC
1840007086,Humphrey,Platte,NE
1840001504,Everson,Fayette,PA
1840011829,Overton,Dawson,NE
1840002208,Whitelaw,Manitowoc,WI
1840003398,Bentleyville,Cuyahoga,OH
1840033625,Prewitt,McKinley,NM
1840002514,Lake City,Missaukee,MI
1840012453,Pleasant Plains,Sangamon,IL
1840001894,Wilton,McLean,ND
1840008687,Iron Mountain Lake,St. Francois,MO
1840011904,Ohio City,Van Wert,OH
1840012711,Owensville,Clermont,OH
1840008979,St. Clair,Blue Earth,MN
1840006673,Vineland,Mille Lacs,MN
1840019007,Teec Nos Pos,Apache,AZ
1840026865,Riverton,Cherokee,KS
1840009212,Redfield,Dallas,IA
1840002262,Birnamwood,Shawano,WI
1840009375,Monroe,Adams,IN
1840012965,Elkville,Jackson,IL
1840021921,Ryan,Jefferson,OK
1840021934,Hagerman,Chaves,NM
1840042997,Lake Tomahawk,Columbiana,OH
1840009830,Stafford,Stafford,KS
1840002776,Ringtown,Schuylkill,PA
1840021856,Elmore City,Garvin,OK
1630145082,Cambalache,Canóvanas,PR
1840002229,Lyndon Station,Juneau,WI
1840023209,Volcano,Hawaii,HI
1840018729,Millville,Shasta,CA
1840000779,Yatesville,Luzerne,PA
1840005749,Cedarville,Cumberland,NJ
1840022962,Tatum,Lea,NM
1840035156,Pleasant View,Armstrong,PA
1840022786,Wayne,McClain,OK
1840081120,Newtonville,Atlantic,NJ
1840016739,Pinewood,Sumter,SC
1840018670,Downey,Bannock,ID
1840012686,Hamden,Vinton,OH
1840029952,Homecroft,Marion,IN
1840022341,Meeteetse,Park,WY
1840009489,Stewartsville,DeKalb,MO
1840022854,Valliant,McCurtain,OK
1840024096,Lime Lake,Cattaraugus,NY
1840000198,Hebron,Morton,ND
1840021951,Detroit,Red River,TX
1840018547,Condon,Gilliam,OR
1840022594,South Coffeyville,Nowata,OK
1840012173,Milford Center,Union,OH
1840025247,Clallam Bay,Clallam,WA
1840029569,Eden Roc,Hawaii,HI
1840096500,Rocky Point,Wagoner,OK
1840008039,New Hartford,Butler,IA
1840020906,Niederwald,Hays,TX
1840017561,Beatty,Nye,NV
1840012781,Mulberry Grove,Bond,IL
1840017830,Akins,Sequoyah,OK
1840005737,Rivesville,Marion,WV
1840016179,Hollow Rock,Carroll,TN
1840029473,Halaula,Hawaii,HI
1840007109,Hedrick,Keokuk,IA
1840006244,Jolivue,Augusta,VA
1840021887,Empire City,Stephens,OK
1840018703,Corinne,Box Elder,UT
1840016646,Crowder,Quitman,MS
1840016115,Newland,Avery,NC
1840018701,Bear River City,Box Elder,UT
1840142445,Lake Saint Clair,Franklin,MO
1840001261,Sewickley Hills,Allegheny,PA
1840006613,Bovey,Itasca,MN
1840019232,Bradbury,Los Angeles,CA
1840021564,Leeds,Washington,UT
1840042639,Thunderbird Bay,Brown,TX
1840026831,Franklin,Crawford,KS
1840026135,Sanbornville,Carroll,NH
1840109961,John Sevier,Knox,TN
1840024419,Corriganville,Allegany,MD
1840018464,White Swan,Yakima,WA
1840011226,Eau Claire,Berrien,MI
1840031519,Kezar Falls,York,ME
1840003689,Interlaken,Monmouth,NJ
1840006565,Hubbell,Houghton,MI
1840025526,Shelter Cove,Humboldt,CA
1840040312,Green Acres,Rolette,ND
1840016902,Edisto Beach,Colleton,SC
1840012430,Niantic,Macon,IL
1840150176,Fripp Island,Beaufort,SC
1840028922,Palmona Park,Lee,FL
1840045150,Lincoln,Sussex,DE
1840009563,Perry,Ralls,MO
1840008424,Frankfort,Marshall,KS
1840000556,Hydetown,Crawford,PA
1840012684,Hardin,Calhoun,IL
1840146804,Millerton,Fresno,CA
1840022626,Sanders,Apache,AZ
1840017371,Ashland,Rosebud,MT
1840020742,New Chapel Hill,Smith,TX
1840002736,Brownsville,Dodge,WI
1840022973,Hollins,Clay,AL
1840008665,Mound City,Linn,KS
1840014620,Palestine,St. Francis,AR
1840009305,Leesburg,Kosciusko,IN
1840000181,Harwood,Cass,ND
1840004025,Lewiston,Montmorency,MI
1840000606,Hunting Valley,Cuyahoga,OH
1840037651,Erlands Point,Kitsap,WA
1840007666,Holcomb,Dunklin,MO
1840018312,El Refugio,Starr,TX
1840008437,Newman,Douglas,IL
1840016132,Imboden,Lawrence,AR
1840022305,Superior,Mineral,MT
1840023153,Fairchilds,Fort Bend,TX
1840012092,Mineral City,Tuscarawas,OH
1840015521,Hickory Flat,Benton,MS
1840010103,Wellsburg,Grundy,IA
1840029002,Schall Circle,Palm Beach,FL
1840023685,Pleasant Valley,Fairbanks North Star,AK
1840013898,Attapulgus,Decatur,GA
1840002853,Viborg,Turner,SD
1840000013,Drayton,Pembina,ND
1840010157,Burr Oak,St. Joseph,MI
1840007805,Kerkhoven,Swift,MN
1840021840,Texico,Curry,NM
1840017617,Hickman,Stanislaus,CA
1840002515,McBain,Missaukee,MI
1840004049,Derby Line,Orleans,VT
1840020103,Etna,Siskiyou,CA
1840002068,Almena,Barron,WI
1840016954,De Kalb,Kemper,MS
1840015260,Wickliffe,Ballard,KY
1840024899,Camden,Camden,NC
1840034851,Atlas,Northumberland,PA
1840019719,Driscoll,Nueces,TX
1840028562,Beulah Valley,Pueblo,CO
1840040219,Ventura,Luna,NM
1840014314,North Middletown,Bourbon,KY
1840001918,Steele,Kidder,ND
1840005629,Grantsville,Garrett,MD
1840001055,Rocky Hill,Somerset,NJ
1840036138,Delano,Polk,TN
1840042593,Lake Colorado City,Mitchell,TX
1840017345,Black Eagle,Cascade,MT
1840024605,Freelandville,Knox,IN
1840037095,North San Pedro,Nueces,TX
1840009134,Osmond,Pierce,NE
1840042714,Lake Santee,Decatur,IN
1840005359,Beaver Springs,Snyder,PA
1840034372,Hilltop,Trumbull,OH
1840023483,Nuiqsut,North Slope,AK
1840010517,Brookside,Belmont,OH
1840011568,La Moille,Bureau,IL
1840037687,Salcha,Fairbanks North Star,AK
1840016408,Michie,McNairy,TN
1840003097,Blanchardville,Lafayette,WI
1840000527,Mount Jewett,McKean,PA
1840037156,Granite,Salt Lake,UT
1840014993,Morven,Brooks,GA
1840026729,Garrison,Lewis,KY
1840010498,Atlanta,Hamilton,IN
1840008614,Kinmundy,Marion,IL
1840016470,Teachey,Duplin,NC
1840020053,Merrill,Klamath,OR
1840022278,Chester,Liberty,MT
1840001953,Montreal,Iron,WI
1840003928,Coleman,Marinette,WI
1840049900,Crescent,McIntosh,GA
1840008015,McGregor,Clayton,IA
1840013458,Hackett,Sebastian,AR
1840010855,Viburnum,Iron,MO
1840009015,Rushford Village,Fillmore,MN
1840037857,May Creek,Snohomish,WA
1840013627,Hightsville,New Hanover,NC
1840026304,Kersey,Elk,PA
1840153088,Route 7 Gateway,Fairfield,CT
1840008774,Mound City,Pulaski,IL
1840010544,Fountain City,Wayne,IN
1840016319,Ellenboro,Rutherford,NC
1840006962,Hubbard,Hardin,IA
1840016100,Winfall,Perquimans,NC
1840016356,Taylortown,Moore,NC
1840004154,West Winfield,Herkimer,NY
1840015505,Heath Springs,Lancaster,SC
1840007705,McIntosh,Polk,MN
1840008729,Liberal,Barton,MO
1840034984,Gibraltar,Berks,PA
1840008506,Nortonville,Jefferson,KS
1840017965,Reece City,Etowah,AL
1840015160,Key Colony Beach,Monroe,FL
1840017701,Rich Square,Northampton,NC
1840010638,Chauncey,Athens,OH
1840034556,Lost City,Cherokee,OK
1840009412,Queen City,Schuyler,MO
1840002379,Alma,Buffalo,WI
1840025089,San Miguel,Doña Ana,NM
1840016887,Isola,Humphreys,MS
1840008756,Kiowa,Barber,KS
1840003587,Koppel,Beaver,PA
1840008013,Garnavillo,Clayton,IA
1840019484,Santa Rosa,Pima,AZ
1840014335,Corydon,Henderson,KY
1840007118,Crescent,Pottawattamie,IA
1840020519,Kress,Swisher,TX
1840003792,Longport,Atlantic,NJ
1840030085,Painted Hills,Morgan,IN
1840006355,Chattaroy,Mingo,WV
1840018627,Arco,Butte,ID
1840010195,Roseland,St. Joseph,IN
1840112370,Cosby,Cocke,TN
1840021135,Tekoa,Whitman,WA
1840011396,Morrill,Scotts Bluff,NE
1840004140,Copenhagen,Lewis,NY
1840024010,Taycheedah,Fond du Lac,WI
1840017234,Melbourne Village,Brevard,FL
1840152946,Marco Shores-Hammock Bay,Collier,FL
1840034456,Keefton,Muskogee,OK
1840021601,Ramona,Washington,OK
1840012159,West Mansfield,Logan,OH
1840014306,Hollow Creek,Jefferson,KY
1840013097,East Newnan,Coweta,GA
1840014502,Keiser,Mississippi,AR
1840019883,Mossyrock,Lewis,WA
1840019798,Mullan,Shoshone,ID
1840002119,Faulkton,Faulk,SD
1840026315,Lake Latonka,Mercer,PA
1840008745,Norwood,Wright,MO
1840007677,Karlstad,Kittson,MN
1840015762,Anguilla,Sharkey,MS
1840023701,Belle Fontaine,Mobile,AL
1840009022,Swea City,Kossuth,IA
1840150324,Wonderland Homes,Meade,SD
1840151585,Nassau Lake,Rensselaer,NY
1840034321,Valley City,Medina,OH
1840006984,Coggon,Linn,IA
1840021979,Spur,Dickens,TX
1840026875,Payne Gap,Letcher,KY
1840000579,Nicholson,Wyoming,PA
1840025078,Tyrone,Grant,NM
1840004190,Lacona,Oswego,NY
1840004792,Woodridge,Sullivan,NY
1840012550,Stonington,Christian,IL
1840004210,Oriskany Falls,Oneida,NY
1840007477,Dighton,Lane,KS
1840040452,Tetherow,Deschutes,OR
1840089402,Barnardsville,Buncombe,NC
1840012591,Stewardson,Shelby,IL
1840003063,Scotland,Bon Homme,SD
1840000852,Turbotville,Northumberland,PA
1840018401,Athol,Kootenai,ID
1840011980,McLean,McLean,IL
1840013487,Belleville,Yell,AR
1840120325,Schwana,Grant,WA
1840002788,Saltsburg,Indiana,PA
1840006829,Adams,Mower,MN
1840025081,Chamberino,Doña Ana,NM
1840024848,Cedar Hill,San Juan,NM
1840012361,Golden,Adams,IL
1840003067,Avon,Bon Homme,SD
1840016787,Summerton,Clarendon,SC
1840022904,Aguanga,Riverside,CA
1840016474,Dobbins Heights,Richmond,NC
1840014879,Reynolds,Taylor,GA
1840021837,Roff,Pontotoc,OK
1840015428,McRae,White,AR
1840010324,Alexis,Warren,IL
1840002970,Bloomington,Grant,WI
1840007106,Hartford,Warren,IA
1840010443,West Lebanon,Warren,IN
1840010293,Wheatfield,Jasper,IN
1840011741,Rawson,Hancock,OH
1840022652,Morrison,Noble,OK
1840009122,Stratford,Hamilton,IA
1840031456,North Brentwood,Prince George's,MD
1840085670,Varna,Tompkins,NY
1840019983,Prairie City,Grant,OR
1840013154,Ubly,Huron,MI
1840007681,Greenbush,Roseau,MN
1840028521,Pine Brook Hill,Boulder,CO
1840021495,Eads,Kiowa,CO
1840071158,Pittsford,Hillsdale,MI
1840012721,Russellville,Brown,OH
1840031627,Ida,Monroe,MI
1840024360,Cattle Creek,Garfield,CO
1840015298,Bergman,Boone,AR
1840018613,Teton Village,Teton,WY
1840003737,Hooversville,Somerset,PA
1840010155,Camden,Hillsdale,MI
1840005722,Wiley Ford,Mineral,WV
1840028984,Gun Club Estates,Palm Beach,FL
1840009818,Marengo,Crawford,IN
1840004256,Allen,Bennett,SD
1840026014,Wildwood,Hardin,TX
1840024000,Trout Lake,Klickitat,WA
1840006810,Dover,Olmsted,MN
1630023606,Betances,Cabo Rojo,PR
1840006748,Greenwood,Hennepin,MN
1840010245,Alpha,Henry,IL
1840004565,Forestville,Chautauqua,NY
1840097768,Orient,Multnomah,OR
1840018189,Hessmer,Avoyelles,LA
1840011655,Shelby,Polk,NE
1840038140,Hilltop,Fayette,WV
1630035707,Maguayo,Lajas,PR
1840013209,Blue Ridge Manor,Jefferson,KY
1840074515,Oljato-Monument Valley,San Juan,UT
1840014595,Moscow,Fayette,TN
1840003113,Saugatuck,Allegan,MI
1840011440,Cordova,Rock Island,IL
1840143627,University of Pittsburgh Bradford,McKean,PA
1840019536,Sonoita,Santa Cruz,AZ
1840128020,Ruby,St. Clair,MI
1840000928,Beaver Meadows,Carbon,PA
1840012076,Bertrand,Phelps,NE
1840022096,Rising Star,Eastland,TX
1840002535,Woonsocket,Sanborn,SD
1840010260,What Cheer,Keokuk,IA
1840012074,Waynesfield,Auglaize,OH
1840006793,Courtland,Nicollet,MN
1840022318,Naches,Yakima,WA
1840006699,Clear Lake,Sherburne,MN
1840019887,Mesa,Franklin,WA
1840073772,Robin Glen-Indiantown,Saginaw,MI
1840001286,Gratz,Dauphin,PA
1840021973,Trenton,Fannin,TX
1840153107,Pine Ridge,Darlington,SC
1840019530,Joaquin,Shelby,TX
1840020991,Falls City,Karnes,TX
1840023501,Unalakleet,Nome,AK
1840008670,Jetmore,Hodgeman,KS
1840026011,Hosford,Liberty,FL
1840026543,Buffalo,Guernsey,OH
1840099888,Juniata Gap,Blair,PA
1840043194,Dahlgren Center,King George,VA
1840016495,Norris,Pickens,SC
1840011717,Attica,Seneca,OH
1840019002,St. Michaels,Apache,AZ
1840008922,Loretto,Hennepin,MN
1840011812,Elmwood,Cass,NE
1840019360,Queen Valley,Pinal,AZ
1840018083,Scooba,Kemper,MS
1840005992,Beverly,Randolph,WV
1840011770,Wataga,Knox,IL
1840006983,Blairstown,Benton,IA
1840006788,Cleveland,Le Sueur,MN
1840010601,Agency,Buchanan,MO
1840094069,Bolton,Stark,OH
1840026981,Cartwright,Bryan,OK
1840080822,Grenloch,Camden,NJ
1840007664,Cardwell,Dunklin,MO
1840014854,Molena,Pike,GA
1840001568,Stetsonville,Taylor,WI
1840022479,Central Valley,Sevier,UT
1840006601,Blackduck,Beltrami,MN
1840016626,Phil Campbell,Franklin,AL
1840148423,Upper Witter Gulch,Clear Creek,CO
1840014549,Niota,McMinn,TN
1840017330,Arlee,Lake,MT
1840010862,Raymondville,Texas,MO
1840143266,Sunset Lake,Cumberland,NJ
1840020031,Glendale,Douglas,OR
1840038444,Vista West,Natrona,WY
1840015597,Arcadia Lakes,Richland,SC
1840010045,Trimont,Martin,MN
1840010355,Cairo,Allen,OH
1840021799,Howe,Le Flore,OK
1840005366,Kreamer,Snyder,PA
1840025618,Waverly,Wood,WV
1840012750,Syracuse,Meigs,OH
1840010353,Brimfield,Peoria,IL
1840003753,Fieldsboro,Burlington,NJ
1840008910,Raymond,Kandiyohi,MN
1840002211,Francis Creek,Manitowoc,WI
1840017824,Lake of the Woods,Kern,CA
1840010644,Wood Heights,Ray,MO
1840012734,Farina,Fayette,IL
1840013287,Bardwell,Carlisle,KY
1840026457,Stony Creek Mills,Berks,PA
1840022402,Oak Creek,Routt,CO
1840021659,Adair,Mayes,OK
1840010363,Walton,Cass,IN
1840096490,Pickett,Pontotoc,OK
1840023035,Oak Grove,Kaufman,TX
1840033915,Millwood,Westchester,NY
1840002297,Bryant,Hamlin,SD
1840018710,Wadsworth,Washoe,NV
1840012863,Parkway,Franklin,MO
1630126672,Piñas,Comerío,PR
1840011513,Lyons,Fulton,OH
1840018759,Tabernash,Grand,CO
1840013235,Calhoun,McLean,KY
1840017004,Chester,Dodge,GA
1840015780,Talbotton,Talbot,GA
1840018620,Idaho City,Boise,ID
1840000676,Arendtsville,Adams,PA
1840022561,Virgin,Washington,UT
1840001767,Floyd,White,AR
1840026322,Indianola,Humboldt,CA
1840015087,Coleman,Sumter,FL
1840001260,Sewickley Heights,Allegheny,PA
1840002861,Armour,Douglas,SD
1840006223,Sharptown,Wicomico,MD
1840144114,Renaissance at Monroe,Middlesex,NJ
1840013890,New Harmony,Posey,IN
1840018223,Folsom,St. Tammany,LA
1840025860,Kirby,Pike,AR
1840007818,Landfall,Washington,MN
1840022092,Tuscola,Taylor,TX
1840014009,Supreme,Assumption,LA
1840022063,Union Grove,Upshur,TX
1840004294,Red Creek,Wayne,NY
1840016335,Fallston,Cleveland,NC
1840018338,Arizona Village,Mohave,AZ
1840147384,Olde Stockdale,Kern,CA
1840019564,Colmesneil,Tyler,TX
1840026819,Betsy Layne,Floyd,KY
1840021455,Fairplay,Park,CO
1840044523,Gaylordsville,Litchfield,CT
1840014973,Hoboken,Brantley,GA
1840004213,Sylvan Beach,Oneida,NY
1840026848,Gwynn,Mathews,VA
1840010312,Arcadia,Hancock,OH
1840002078,Fairview,Cullman,AL
1840016560,Pine Ridge,DeKalb,AL
1840015236,Loretto,Marion,KY
1840006550,Fieldale,Henry,VA
1840020956,Grey Forest,Bexar,TX
1840019413,Salem,Doña Ana,NM
1840000057,Ray,Williams,ND
1840000134,Hatton,Traill,ND
1840002389,Eleva,Trempealeau,WI
1840006055,Sciotodale,Scioto,OH
1840026323,Manila,Humboldt,CA
1840005796,Galena,Kent,MD
1840026774,Esmont,Albemarle,VA
1840019003,Sawmill,Apache,AZ
1840152948,Silver Springs Shores East,Marion,FL
1840008753,Minneola,Clark,KS
1840009966,Twin Valley,Norman,MN
1840003463,Sligo,Clarion,PA
1840018782,Mendocino,Mendocino,CA
1840011361,Beemer,Cuming,NE
1840013326,Hardy,Sharp,AR
1840019677,Lolita,Jackson,TX
1840026990,Warrenville,Aiken,SC
1840015407,Tyronza,Poinsett,AR
1840011423,Tampico,Whiteside,IL
1840001029,Patterson Heights,Beaver,PA
1840000127,Killdeer,Dunn,ND
1840040159,North Light Plant,San Juan,NM
1840008989,Stockton,Winona,MN
1840014395,Park City,Barren,KY
1840022823,Paoli,Garvin,OK
1840016788,Turbeville,Clarendon,SC
1840039585,Hardwood Acres,Benzie,MI
1840009694,Lyons,Greene,IN
1840016960,Waverly Hall,Harris,GA
1840042719,Grayhawk,Ste. Genevieve,MO
1840025965,Hilltop Lakes,Leon,TX
1840009290,St. Charles,Madison,IA
1840011139,Ringwood,McHenry,IL
1840016048,Winton,Hertford,NC
1840009193,Lyons,Burt,NE
1840010999,Columbiaville,Lapeer,MI
1840002225,Wonewoc,Juneau,WI
1840016269,Morrison,Warren,TN
1840021456,Hinckley,Millard,UT
1840142663,White Cliffs,McKinley,NM
1840024984,New Cuyama,Santa Barbara,CA
1840022386,Cedarville,Modoc,CA
1840020092,Paris,Bear Lake,ID
1840000398,Rolfe,Pocahontas,IA
1840025088,Rodey,Doña Ana,NM
1840011768,Yates City,Knox,IL
1840006689,Hancock,Stevens,MN
1840011729,Bradford,Stark,IL
1840026266,Lakeside,Ottawa,OH
1840010295,Chippewa Lake,Medina,OH
1840008323,Montrose,Lee,IA
1840002862,Burke,Gregory,SD
1840003648,Cokeburg,Washington,PA
1840006630,White Earth,Becker,MN
1840035806,Little Rock,Dillon,SC
1840016486,Peletier,Carteret,NC
1840022503,Williamsburg,Fremont,CO
1840011583,Tiskilwa,Bureau,IL
1840011879,Piper City,Ford,IL
1840013802,Redwater,Leake,MS
1840018530,Muddy,Big Horn,MT
1840010789,Allendale,Wabash,IL
1840005870,Hamilton,Loudoun,VA
1840033707,Carnuel,Bernalillo,NM
1840018995,Dennehotso,Apache,AZ
1840004208,Oneida Castle,Oneida,NY
1840015210,Sandy Hook,Elliott,KY
1840010802,Holland,Dubois,IN
1840002725,Plain,Sauk,WI
1840012970,Ridgway,Gallatin,IL
1840022460,Oak City,Millard,UT
1840005438,Allenwood,Monmouth,NJ
1840013984,Paradis,St. Charles,LA
1840019784,Big Sandy,Chouteau,MT
1840038271,McConnell,Logan,WV
1840010017,Walnut Grove,Redwood,MN
1840001898,Underwood,McLean,ND
1840012743,Watson,Effingham,IL
1840093221,South Mount Vernon,Knox,OH
1840025222,Jacksons' Gap,Tallapoosa,AL
1840007784,Kimball,Stearns,MN
1840014276,Milton,Trimble,KY
1840004879,Unionville,Orange,NY
1840024687,New Hope,Augusta,VA
1840014579,Parkin,Cross,AR
1840014707,Dierks,Howard,AR
1840110886,Sequatchie,Marion,TN
1840032257,Loch Lloyd,Cass,MO
1840026502,Langeloth,Washington,PA
1840016313,Hookerton,Greene,NC
